Time,Power
27-05-2013 10:00,0.086195886
27-05-2013 11:00,0.082595886
27-05-2013 12:00,0.079095886
27-05-2013 13:00,0.075595886
27-05-2013 14:00,0.071995886
27-05-2013 15:00,0.068495886
27-05-2013 16:00,0.064995886
27-05-2013 17:00,0.061495886
27-05-2013 18:00,0.069095886
27-05-2013 19:00,0.087995886
27-05-2013 20:00,0.106795886
27-05-2013 21:00,0.125695886
27-05-2013 22:00,0.144595886
27-05-2013 23:00,0.163395886
28-05-2013 00:00,0.182295886
28-05-2013 01:00,0.201195886
28-05-2013 02:00,0.219995886
28-05-2013 03:00,0.238895886
28-05-2013 04:00,0.257795886
28-05-2013 05:00,0.266495886
28-05-2013 06:00,0.264995886
28-05-2013 07:00,0.263595886
28-05-2013 08:00,0.262195886
28-05-2013 09:00,0.260795886
28-05-2013 10:00,0.259295886
28-05-2013 11:00,0.257895886
28-05-2013 12:00,0.268795886
28-05-2013 13:00,0.291895886
28-05-2013 14:00,0.314995886
28-05-2013 15:00,0.338095886
28-05-2013 16:00,0.361195886
28-05-2013 17:00,0.384395886
28-05-2013 18:00,0.407095886
28-05-2013 19:00,0.429295886
28-05-2013 20:00,0.451495886
28-05-2013 21:00,0.473795886
28-05-2013 22:00,0.495995886
28-05-2013 23:00,0.518295886
29-05-2013 00:00,0.540495886
29-05-2013 01:00,0.562795886
29-05-2013 02:00,0.584995886
29-05-2013 03:00,0.607295886
29-05-2013 04:00,0.629495886
29-05-2013 05:00,0.638195886
29-05-2013 06:00,0.633395886
29-05-2013 07:00,0.628595886
29-05-2013 08:00,0.623795886
29-05-2013 09:00,0.618895886
29-05-2013 10:00,0.614095886
29-05-2013 11:00,0.609295886
29-05-2013 12:00,0.629395886
29-05-2013 13:00,0.674395886
29-05-2013 14:00,0.719395886
29-05-2013 15:00,0.764395886
29-05-2013 16:00,0.809395886
29-05-2013 17:00,0.854395886
29-05-2013 18:00,0.875995886
29-05-2013 19:00,0.874295886
29-05-2013 20:00,0.872595886
29-05-2013 21:00,0.870895886
29-05-2013 22:00,0.869195886
29-05-2013 23:00,0.867495886
30-05-2013 00:00,0.865795886
30-05-2013 01:00,0.864095886
30-05-2013 02:00,0.862395886
30-05-2013 03:00,0.860695886
30-05-2013 04:00,0.858995886
30-05-2013 05:00,0.843295886
30-05-2013 06:00,0.813795886
30-05-2013 07:00,0.784195886
30-05-2013 08:00,0.754695886
30-05-2013 09:00,0.725095886
30-05-2013 10:00,0.695595886
30-05-2013 11:00,0.665995886
30-05-2013 12:00,0.674995886
30-05-2013 13:00,0.722395886
30-05-2013 14:00,0.769895886
30-05-2013 15:00,0.817295886
30-05-2013 16:00,0.864795886
30-05-2013 17:00,0.912195886
30-05-2013 18:00,0.911295886
30-05-2013 19:00,0.861995886
30-05-2013 20:00,0.812795886
30-05-2013 21:00,0.763495886
30-05-2013 22:00,0.714295886
30-05-2013 23:00,0.664995886
31-05-2013 00:00,0.615695886
31-05-2013 01:00,0.566495886
31-05-2013 02:00,0.517195886
31-05-2013 03:00,0.467995886
31-05-2013 04:00,0.418695886
31-05-2013 05:00,0.419595886
31-05-2013 06:00,0.470695886
31-05-2013 07:00,0.521695886
31-05-2013 08:00,0.572795886
31-05-2013 09:00,0.623895886
31-05-2013 10:00,0.674995886
31-05-2013 11:00,0.725995886
31-05-2013 12:00,0.747695886
31-05-2013 13:00,0.740095886
31-05-2013 14:00,0.732395886
31-05-2013 15:00,0.724795886
31-05-2013 16:00,0.717095886
31-05-2013 17:00,0.709495886
31-05-2013 18:00,0.675095886
31-05-2013 19:00,0.614095886
31-05-2013 20:00,0.553095886
31-05-2013 21:00,0.492095886
31-05-2013 22:00,0.431195886
31-05-2013 23:00,0.370195886
01-06-2013 00:00,0.309195886
01-06-2013 01:00,0.248195886
01-06-2013 02:00,0.187195886
01-06-2013 03:00,0.126195886
01-06-2013 04:00,0.065195886
01-06-2013 05:00,0.064195886
01-06-2013 06:00,0.123095886
01-06-2013 07:00,0.181995886
01-06-2013 08:00,0.240895886
01-06-2013 09:00,0.299895886
01-06-2013 10:00,0.358795886
01-06-2013 11:00,0.417695886
01-06-2013 12:00,0.445795886
01-06-2013 13:00,0.442995886
01-06-2013 14:00,0.440195886
01-06-2013 15:00,0.437295886
01-06-2013 16:00,0.434495886
01-06-2013 17:00,0.431695886
01-06-2013 18:00,0.411395886
01-06-2013 19:00,0.373595886
01-06-2013 20:00,0.335895886
01-06-2013 21:00,0.298095886
01-06-2013 22:00,0.260295886
01-06-2013 23:00,0.222495886
02-06-2013 00:00,0.184695886
02-06-2013 01:00,0.146895886
02-06-2013 02:00,0.109095886
02-06-2013 03:00,0.071395886
02-06-2013 04:00,0.033595886
02-06-2013 05:00,0.018095886
02-06-2013 06:00,0.024795886
02-06-2013 07:00,0.031495886
02-06-2013 08:00,0.038295886
02-06-2013 09:00,0.044995886
02-06-2013 10:00,0.051795886
02-06-2013 11:00,0.058495886
02-06-2013 12:00,0.069395886
02-06-2013 13:00,0.084495886
02-06-2013 14:00,0.099495886
02-06-2013 15:00,0.114595886
02-06-2013 16:00,0.129595886
02-06-2013 17:00,0.144695886
02-06-2013 18:00,0.145795886
02-06-2013 19:00,0.132995886
02-06-2013 20:00,0.120195886
02-06-2013 21:00,0.107395886
02-06-2013 22:00,0.094695886
02-06-2013 23:00,0.081895886
03-06-2013 00:00,0.069095886
03-06-2013 01:00,0.056295886
03-06-2013 02:00,0.043495886
03-06-2013 03:00,0.030695886
03-06-2013 04:00,0.017995886
03-06-2013 05:00,0.011795886
03-06-2013 06:00,0.012295886
03-06-2013 07:00,0.012795886
03-06-2013 08:00,0.013295886
03-06-2013 09:00,0.013795886
03-06-2013 10:00,0.014295886
03-06-2013 11:00,0.014795886
03-06-2013 12:00,0.027395886
03-06-2013 13:00,0.052095886
03-06-2013 14:00,0.076795886
03-06-2013 15:00,0.101595886
03-06-2013 16:00,0.126295886
03-06-2013 17:00,0.151095886
03-06-2013 18:00,0.163995886
03-06-2013 19:00,0.165095886
03-06-2013 20:00,0.166195886
03-06-2013 21:00,0.167295886
03-06-2013 22:00,0.168395886
03-06-2013 23:00,0.169495886
04-06-2013 00:00,0.170495886
04-06-2013 01:00,0.171595886
04-06-2013 02:00,0.172695886
04-06-2013 03:00,0.173795886
04-06-2013 04:00,0.174895886
04-06-2013 05:00,0.175995886
04-06-2013 06:00,0.177095886
04-06-2013 07:00,0.178195886
04-06-2013 08:00,0.179295886
04-06-2013 09:00,0.180395886
04-06-2013 10:00,0.181495886
04-06-2013 11:00,0.182595886
04-06-2013 12:00,0.208295886
04-06-2013 13:00,0.258495886
04-06-2013 14:00,0.308795886
04-06-2013 15:00,0.358995886
04-06-2013 16:00,0.409295886
04-06-2013 17:00,0.459595886
04-06-2013 18:00,0.484495886
04-06-2013 19:00,0.484195886
04-06-2013 20:00,0.483795886
04-06-2013 21:00,0.483495886
04-06-2013 22:00,0.483195886
04-06-2013 23:00,0.482795886
05-06-2013 00:00,0.482495886
05-06-2013 01:00,0.482095886
05-06-2013 02:00,0.481795886
05-06-2013 03:00,0.481395886
05-06-2013 04:00,0.481095886
05-06-2013 05:00,0.493295886
05-06-2013 06:00,0.518195886
05-06-2013 07:00,0.542995886
05-06-2013 08:00,0.567795886
05-06-2013 09:00,0.592595886
05-06-2013 10:00,0.617495886
05-06-2013 11:00,0.642295886
05-06-2013 12:00,0.657795886
05-06-2013 13:00,0.663895886
05-06-2013 14:00,0.670095886
05-06-2013 15:00,0.676195886
05-06-2013 16:00,0.682295886
05-06-2013 17:00,0.688495886
05-06-2013 18:00,0.681995886
05-06-2013 19:00,0.662795886
05-06-2013 20:00,0.643695886
05-06-2013 21:00,0.624495886
05-06-2013 22:00,0.605395886
05-06-2013 23:00,0.586195886
06-06-2013 00:00,0.567095886
06-06-2013 01:00,0.547995886
06-06-2013 02:00,0.528795886
06-06-2013 03:00,0.509695886
06-06-2013 04:00,0.490495886
06-06-2013 05:00,0.496695886
06-06-2013 06:00,0.528195886
06-06-2013 07:00,0.559695886
06-06-2013 08:00,0.591295886
06-06-2013 09:00,0.622795886
06-06-2013 10:00,0.654295886
06-06-2013 11:00,0.685795886
06-06-2013 12:00,0.699895886
06-06-2013 13:00,0.696595886
06-06-2013 14:00,0.693395886
06-06-2013 15:00,0.690095886
06-06-2013 16:00,0.686795886
06-06-2013 17:00,0.683495886
06-06-2013 18:00,0.675895886
06-06-2013 19:00,0.663895886
06-06-2013 20:00,0.651995886
06-06-2013 21:00,0.639995886
06-06-2013 22:00,0.628095886
06-06-2013 23:00,0.616095886
07-06-2013 00:00,0.604095886
07-06-2013 01:00,0.592195886
07-06-2013 02:00,0.580195886
07-06-2013 03:00,0.568295886
07-06-2013 04:00,0.556295886
07-06-2013 05:00,0.517995886
07-06-2013 06:00,0.453395886
07-06-2013 07:00,0.388795886
07-06-2013 08:00,0.324195886
07-06-2013 09:00,0.259595886
07-06-2013 10:00,0.194995886
07-06-2013 11:00,0.130395886
07-06-2013 12:00,0.091095886
07-06-2013 13:00,0.077195886
07-06-2013 14:00,0.063195886
07-06-2013 15:00,0.049295886
07-06-2013 16:00,0.035295886
07-06-2013 17:00,0.021395886
07-06-2013 18:00,0.039595886
07-06-2013 19:00,0.090195886
07-06-2013 20:00,0.140695886
07-06-2013 21:00,0.191295886
07-06-2013 22:00,0.241795886
07-06-2013 23:00,0.292295886
08-06-2013 00:00,0.342895886
08-06-2013 01:00,0.393395886
08-06-2013 02:00,0.443995886
08-06-2013 03:00,0.494495886
08-06-2013 04:00,0.544995886
08-06-2013 05:00,0.532995886
08-06-2013 06:00,0.458295886
08-06-2013 07:00,0.383595886
08-06-2013 08:00,0.308895886
08-06-2013 09:00,0.234195886
08-06-2013 10:00,0.159495886
08-06-2013 11:00,0.084795886
08-06-2013 12:00,0.051995886
08-06-2013 13:00,0.060895886
08-06-2013 14:00,0.069895886
08-06-2013 15:00,0.078895886
08-06-2013 16:00,0.087795886
08-06-2013 17:00,0.096795886
08-06-2013 18:00,0.120795886
08-06-2013 19:00,0.159995886
08-06-2013 20:00,0.199195886
08-06-2013 21:00,0.238395886
08-06-2013 22:00,0.277495886
08-06-2013 23:00,0.316695886
09-06-2013 00:00,0.355895886
09-06-2013 01:00,0.395095886
09-06-2013 02:00,0.434195886
09-06-2013 03:00,0.473395886
09-06-2013 04:00,0.512595886
09-06-2013 05:00,0.512195886
09-06-2013 06:00,0.472095886
09-06-2013 07:00,0.431995886
09-06-2013 08:00,0.391895886
09-06-2013 09:00,0.351895886
09-06-2013 10:00,0.311795886
09-06-2013 11:00,0.271695886
09-06-2013 12:00,0.231595886
09-06-2013 13:00,0.191595886
09-06-2013 14:00,0.151495886
09-06-2013 15:00,0.111395886
09-06-2013 16:00,0.071395886
09-06-2013 17:00,0.031295886
09-06-2013 18:00,0.022295886
09-06-2013 19:00,0.044295886
09-06-2013 20:00,0.066395886
09-06-2013 21:00,0.088395886
09-06-2013 22:00,0.110495886
09-06-2013 23:00,0.132495886
10-06-2013 00:00,0.154495886
10-06-2013 01:00,0.176595886
10-06-2013 02:00,0.198595886
10-06-2013 03:00,0.220695886
10-06-2013 04:00,0.242695886
10-06-2013 05:00,0.276695886
10-06-2013 06:00,0.322595886
10-06-2013 07:00,0.368495886
10-06-2013 08:00,0.414395886
10-06-2013 09:00,0.460295886
10-06-2013 10:00,0.506195886
10-06-2013 11:00,0.552095886
10-06-2013 12:00,0.598595886
10-06-2013 13:00,0.645895886
10-06-2013 14:00,0.693195886
10-06-2013 15:00,0.740495886
10-06-2013 16:00,0.787795886
10-06-2013 17:00,0.835095886
10-06-2013 18:00,0.839795886
10-06-2013 19:00,0.801995886
10-06-2013 20:00,0.764095886
10-06-2013 21:00,0.726295886
10-06-2013 22:00,0.688495886
10-06-2013 23:00,0.650595886
11-06-2013 00:00,0.612795886
11-06-2013 01:00,0.574895886
11-06-2013 02:00,0.537095886
11-06-2013 03:00,0.499295886
11-06-2013 04:00,0.461395886
11-06-2013 05:00,0.453295886
11-06-2013 06:00,0.474795886
11-06-2013 07:00,0.496295886
11-06-2013 08:00,0.517795886
11-06-2013 09:00,0.539295886
11-06-2013 10:00,0.560795886
11-06-2013 11:00,0.582395886
11-06-2013 12:00,0.581995886
11-06-2013 13:00,0.559595886
11-06-2013 14:00,0.537295886
11-06-2013 15:00,0.514895886
11-06-2013 16:00,0.492595886
11-06-2013 17:00,0.470195886
11-06-2013 18:00,0.475295886
11-06-2013 19:00,0.507795886
11-06-2013 20:00,0.540195886
11-06-2013 21:00,0.572695886
11-06-2013 22:00,0.605195886
11-06-2013 23:00,0.637695886
12-06-2013 00:00,0.670095886
12-06-2013 01:00,0.702595886
12-06-2013 02:00,0.735095886
12-06-2013 03:00,0.767495886
12-06-2013 04:00,0.799995886
12-06-2013 05:00,0.815495886
12-06-2013 06:00,0.813995886
12-06-2013 07:00,0.812595886
12-06-2013 08:00,0.811095886
12-06-2013 09:00,0.809595886
12-06-2013 10:00,0.808095886
12-06-2013 11:00,0.806695886
12-06-2013 12:00,0.787295886
12-06-2013 13:00,0.749995886
12-06-2013 14:00,0.712695886
12-06-2013 15:00,0.675495886
12-06-2013 16:00,0.638195886
12-06-2013 17:00,0.600895886
12-06-2013 18:00,0.563595886
12-06-2013 19:00,0.526295886
12-06-2013 20:00,0.489095886
12-06-2013 21:00,0.451795886
12-06-2013 22:00,0.414495886
12-06-2013 23:00,0.377195886
13-06-2013 00:00,0.339895886
13-06-2013 01:00,0.302695886
13-06-2013 02:00,0.265395886
13-06-2013 03:00,0.228095886
13-06-2013 04:00,0.190795886
13-06-2013 05:00,0.175195886
13-06-2013 06:00,0.181195886
13-06-2013 07:00,0.187295886
13-06-2013 08:00,0.193295886
13-06-2013 09:00,0.199295886
13-06-2013 10:00,0.205295886
13-06-2013 11:00,0.211395886
13-06-2013 12:00,0.208195886
13-06-2013 13:00,0.195795886
13-06-2013 14:00,0.183395886
13-06-2013 15:00,0.170995886
13-06-2013 16:00,0.158595886
13-06-2013 17:00,0.146195886
13-06-2013 18:00,0.150595886
13-06-2013 19:00,0.171695886
13-06-2013 20:00,0.192795886
13-06-2013 21:00,0.213895886
13-06-2013 22:00,0.234995886
13-06-2013 23:00,0.256095886
14-06-2013 00:00,0.277195886
14-06-2013 01:00,0.298295886
14-06-2013 02:00,0.319395886
14-06-2013 03:00,0.340495886
14-06-2013 04:00,0.361595886
14-06-2013 05:00,0.359495886
14-06-2013 06:00,0.334195886
14-06-2013 07:00,0.308895886
14-06-2013 08:00,0.283595886
14-06-2013 09:00,0.258295886
14-06-2013 10:00,0.232995886
14-06-2013 11:00,0.207695886
14-06-2013 12:00,0.191395886
14-06-2013 13:00,0.184095886
14-06-2013 14:00,0.176795886
14-06-2013 15:00,0.169495886
14-06-2013 16:00,0.162195886
14-06-2013 17:00,0.154895886
14-06-2013 18:00,0.147795886
14-06-2013 19:00,0.140895886
14-06-2013 20:00,0.134095886
14-06-2013 21:00,0.127195886
14-06-2013 22:00,0.120295886
14-06-2013 23:00,0.113395886
15-06-2013 00:00,0.106595886
15-06-2013 01:00,0.099695886
15-06-2013 02:00,0.092795886
15-06-2013 03:00,0.085895886
15-06-2013 04:00,0.079095886
15-06-2013 05:00,0.092795886
15-06-2013 06:00,0.127195886
15-06-2013 07:00,0.161495886
15-06-2013 08:00,0.195895886
15-06-2013 09:00,0.230195886
15-06-2013 10:00,0.264595886
15-06-2013 11:00,0.298895886
15-06-2013 12:00,0.333295886
15-06-2013 13:00,0.367595886
15-06-2013 14:00,0.401995886
15-06-2013 15:00,0.436295886
15-06-2013 16:00,0.470695886
15-06-2013 17:00,0.504995886
15-06-2013 18:00,0.518095886
15-06-2013 19:00,0.509795886
15-06-2013 20:00,0.501495886
15-06-2013 21:00,0.493295886
15-06-2013 22:00,0.484995886
15-06-2013 23:00,0.476695886
16-06-2013 00:00,0.468495886
16-06-2013 01:00,0.460195886
16-06-2013 02:00,0.451895886
16-06-2013 03:00,0.443695886
16-06-2013 04:00,0.435395886
16-06-2013 05:00,0.406395886
16-06-2013 06:00,0.356695886
16-06-2013 07:00,0.306995886
16-06-2013 08:00,0.257295886
16-06-2013 09:00,0.207695886
16-06-2013 10:00,0.157995886
16-06-2013 11:00,0.108295886
16-06-2013 12:00,0.094095886
16-06-2013 13:00,0.115295886
16-06-2013 14:00,0.136595886
16-06-2013 15:00,0.157795886
16-06-2013 16:00,0.179095886
16-06-2013 17:00,0.200295886
16-06-2013 18:00,0.235895886
16-06-2013 19:00,0.285895886
16-06-2013 20:00,0.335895886
16-06-2013 21:00,0.385895886
16-06-2013 22:00,0.435895886
16-06-2013 23:00,0.485895886
17-06-2013 00:00,0.535895886
17-06-2013 01:00,0.585895886
17-06-2013 02:00,0.635895886
17-06-2013 03:00,0.685895886
17-06-2013 04:00,0.735895886
17-06-2013 05:00,0.717395886
17-06-2013 06:00,0.630295886
17-06-2013 07:00,0.543195886
17-06-2013 08:00,0.456095886
17-06-2013 09:00,0.368995886
17-06-2013 10:00,0.281895886
17-06-2013 11:00,0.194795886
17-06-2013 12:00,0.141395886
17-06-2013 13:00,0.121595886
17-06-2013 14:00,0.101795886
17-06-2013 15:00,0.081995886
17-06-2013 16:00,0.062195886
17-06-2013 17:00,0.042395886
17-06-2013 18:00,0.039495886
17-06-2013 19:00,0.053495886
17-06-2013 20:00,0.067395886
17-06-2013 21:00,0.081395886
17-06-2013 22:00,0.095395886
17-06-2013 23:00,0.109395886
18-06-2013 00:00,0.123395886
18-06-2013 01:00,0.137295886
18-06-2013 02:00,0.151295886
18-06-2013 03:00,0.165295886
18-06-2013 04:00,0.179295886
18-06-2013 05:00,0.230995886
18-06-2013 06:00,0.320395886
18-06-2013 07:00,0.409795886
18-06-2013 08:00,0.499195886
18-06-2013 09:00,0.588595886
18-06-2013 10:00,0.678095886
18-06-2013 11:00,0.767495886
18-06-2013 12:00,0.824595886
18-06-2013 13:00,0.849395886
18-06-2013 14:00,0.874195886
18-06-2013 15:00,0.898995886
18-06-2013 16:00,0.923795886
18-06-2013 17:00,0.948495886
18-06-2013 18:00,0.935295886
18-06-2013 19:00,0.883995886
18-06-2013 20:00,0.832695886
18-06-2013 21:00,0.781495886
18-06-2013 22:00,0.730195886
18-06-2013 23:00,0.678895886
19-06-2013 00:00,0.627595886
19-06-2013 01:00,0.576295886
19-06-2013 02:00,0.525095886
19-06-2013 03:00,0.473795886
19-06-2013 04:00,0.422495886
19-06-2013 05:00,0.378095886
19-06-2013 06:00,0.340595886
19-06-2013 07:00,0.303095886
19-06-2013 08:00,0.265595886
19-06-2013 09:00,0.228095886
19-06-2013 10:00,0.190595886
19-06-2013 11:00,0.153095886
19-06-2013 12:00,0.141195886
19-06-2013 13:00,0.154795886
19-06-2013 14:00,0.168395886
19-06-2013 15:00,0.181995886
19-06-2013 16:00,0.195695886
19-06-2013 17:00,0.209295886
19-06-2013 18:00,0.222895886
19-06-2013 19:00,0.236495886
19-06-2013 20:00,0.250195886
19-06-2013 21:00,0.263795886
19-06-2013 22:00,0.277395886
19-06-2013 23:00,0.290995886
20-06-2013 00:00,0.304595886
20-06-2013 01:00,0.318295886
20-06-2013 02:00,0.331895886
20-06-2013 03:00,0.345495886
20-06-2013 04:00,0.359095886
20-06-2013 05:00,0.401595886
20-06-2013 06:00,0.472895886
20-06-2013 07:00,0.544295886
20-06-2013 08:00,0.615595886
20-06-2013 09:00,0.686995886
20-06-2013 10:00,0.758295886
20-06-2013 11:00,0.829595886
20-06-2013 12:00,0.806795886
20-06-2013 13:00,0.689795886
20-06-2013 14:00,0.572895886
20-06-2013 15:00,0.455895886
20-06-2013 16:00,0.338895886
20-06-2013 17:00,0.221895886
20-06-2013 18:00,0.159395886
20-06-2013 19:00,0.151495886
20-06-2013 20:00,0.143495886
20-06-2013 21:00,0.135495886
20-06-2013 22:00,0.127495886
20-06-2013 23:00,0.119495886
21-06-2013 00:00,0.111495886
21-06-2013 01:00,0.103595886
21-06-2013 02:00,0.095595886
21-06-2013 03:00,0.087595886
21-06-2013 04:00,0.079595886
21-06-2013 05:00,0.071995886
21-06-2013 06:00,0.064795886
21-06-2013 07:00,0.057695886
21-06-2013 08:00,0.050495886
21-06-2013 09:00,0.043295886
21-06-2013 10:00,0.036095886
21-06-2013 11:00,0.028895886
21-06-2013 12:00,0.031595886
21-06-2013 13:00,0.044295886
21-06-2013 14:00,0.056995886
21-06-2013 15:00,0.069595886
21-06-2013 16:00,0.082295886
21-06-2013 17:00,0.094895886
21-06-2013 18:00,0.137895886
21-06-2013 19:00,0.211195886
21-06-2013 20:00,0.284495886
21-06-2013 21:00,0.357795886
21-06-2013 22:00,0.431095886
21-06-2013 23:00,0.504395886
22-06-2013 00:00,0.577695886
22-06-2013 01:00,0.650995886
22-06-2013 02:00,0.724295886
22-06-2013 03:00,0.797595886
22-06-2013 04:00,0.870895886
22-06-2013 05:00,0.856195886
22-06-2013 06:00,0.753695886
22-06-2013 07:00,0.651195886
22-06-2013 08:00,0.548795886
22-06-2013 09:00,0.446195886
22-06-2013 10:00,0.343695886
22-06-2013 11:00,0.241195886
22-06-2013 12:00,0.191795886
22-06-2013 13:00,0.195495886
22-06-2013 14:00,0.199195886
22-06-2013 15:00,0.202895886
22-06-2013 16:00,0.206595886
22-06-2013 17:00,0.210295886
22-06-2013 18:00,0.202695886
22-06-2013 19:00,0.183695886
22-06-2013 20:00,0.164695886
22-06-2013 21:00,0.145695886
22-06-2013 22:00,0.126695886
22-06-2013 23:00,0.107695886
23-06-2013 00:00,0.088695886
23-06-2013 01:00,0.069595886
23-06-2013 02:00,0.050595886
23-06-2013 03:00,0.031595886
23-06-2013 04:00,0.012595886
23-06-2013 05:00,0.011195886
23-06-2013 06:00,0.027395886
23-06-2013 07:00,0.043495886
23-06-2013 08:00,0.059695886
23-06-2013 09:00,0.075795886
23-06-2013 10:00,0.091995886
23-06-2013 11:00,0.108195886
23-06-2013 12:00,0.120795886
23-06-2013 13:00,0.129795886
23-06-2013 14:00,0.138795886
23-06-2013 15:00,0.147795886
23-06-2013 16:00,0.156795886
23-06-2013 17:00,0.165795886
23-06-2013 18:00,0.165195886
23-06-2013 19:00,0.154795886
23-06-2013 20:00,0.144495886
23-06-2013 21:00,0.134195886
23-06-2013 22:00,0.123895886
23-06-2013 23:00,0.113595886
24-06-2013 00:00,0.103295886
24-06-2013 01:00,0.092995886
24-06-2013 02:00,0.082695886
24-06-2013 03:00,0.072295886
24-06-2013 04:00,0.061995886
24-06-2013 05:00,0.079395886
24-06-2013 06:00,0.124595886
24-06-2013 07:00,0.169695886
24-06-2013 08:00,0.214795886
24-06-2013 09:00,0.259995886
24-06-2013 10:00,0.305095886
24-06-2013 11:00,0.350195886
24-06-2013 12:00,0.391495886
24-06-2013 13:00,0.428795886
24-06-2013 14:00,0.466195886
24-06-2013 15:00,0.503495886
24-06-2013 16:00,0.540895886
24-06-2013 17:00,0.578195886
24-06-2013 18:00,0.611695886
24-06-2013 19:00,0.641295886
24-06-2013 20:00,0.670995886
24-06-2013 21:00,0.700595886
24-06-2013 22:00,0.730195886
24-06-2013 23:00,0.759795886
25-06-2013 00:00,0.789495886
25-06-2013 01:00,0.819095886
25-06-2013 02:00,0.848695886
25-06-2013 03:00,0.878395886
25-06-2013 04:00,0.907995886
25-06-2013 05:00,0.894295886
25-06-2013 06:00,0.837195886
25-06-2013 07:00,0.780095886
25-06-2013 08:00,0.722995886
25-06-2013 09:00,0.665895886
25-06-2013 10:00,0.608795886
25-06-2013 11:00,0.551695886
25-06-2013 12:00,0.540995886
25-06-2013 13:00,0.576895886
25-06-2013 14:00,0.612695886
25-06-2013 15:00,0.648495886
25-06-2013 16:00,0.684395886
25-06-2013 17:00,0.720195886
25-06-2013 18:00,0.721095886
25-06-2013 19:00,0.686895886
25-06-2013 20:00,0.652795886
25-06-2013 21:00,0.618695886
25-06-2013 22:00,0.584595886
25-06-2013 23:00,0.550495886
26-06-2013 00:00,0.516295886
26-06-2013 01:00,0.482195886
26-06-2013 02:00,0.448095886
26-06-2013 03:00,0.413995886
26-06-2013 04:00,0.379895886
26-06-2013 05:00,0.385595886
26-06-2013 06:00,0.431195886
26-06-2013 07:00,0.476895886
26-06-2013 08:00,0.522495886
26-06-2013 09:00,0.568095886
26-06-2013 10:00,0.613695886
26-06-2013 11:00,0.659395886
26-06-2013 12:00,0.678195886
26-06-2013 13:00,0.670195886
26-06-2013 14:00,0.662095886
26-06-2013 15:00,0.654095886
26-06-2013 16:00,0.646095886
26-06-2013 17:00,0.638095886
26-06-2013 18:00,0.613295886
26-06-2013 19:00,0.571595886
26-06-2013 20:00,0.529995886
26-06-2013 21:00,0.488395886
26-06-2013 22:00,0.446795886
26-06-2013 23:00,0.405195886
27-06-2013 00:00,0.363495886
27-06-2013 01:00,0.321895886
27-06-2013 02:00,0.280295886
27-06-2013 03:00,0.238695886
27-06-2013 04:00,0.197095886
27-06-2013 05:00,0.186095886
27-06-2013 06:00,0.205695886
27-06-2013 07:00,0.225395886
27-06-2013 08:00,0.244995886
27-06-2013 09:00,0.264595886
27-06-2013 10:00,0.284295886
27-06-2013 11:00,0.303895886
27-06-2013 12:00,0.316295886
27-06-2013 13:00,0.321295886
27-06-2013 14:00,0.326395886
27-06-2013 15:00,0.331395886
27-06-2013 16:00,0.336495886
27-06-2013 17:00,0.341495886
27-06-2013 18:00,0.333795886
27-06-2013 19:00,0.313295886
27-06-2013 20:00,0.292895886
27-06-2013 21:00,0.272395886
27-06-2013 22:00,0.251895886
27-06-2013 23:00,0.231395886
28-06-2013 00:00,0.210895886
28-06-2013 01:00,0.190395886
28-06-2013 02:00,0.169995886
28-06-2013 03:00,0.149495886
28-06-2013 04:00,0.128995886
28-06-2013 05:00,0.133195886
28-06-2013 06:00,0.162195886
28-06-2013 07:00,0.191195886
28-06-2013 08:00,0.220195886
28-06-2013 09:00,0.249095886
28-06-2013 10:00,0.278095886
28-06-2013 11:00,0.307095886
28-06-2013 12:00,0.324095886
28-06-2013 13:00,0.329095886
28-06-2013 14:00,0.334095886
28-06-2013 15:00,0.339095886
28-06-2013 16:00,0.344095886
28-06-2013 17:00,0.349095886
28-06-2013 18:00,0.371195886
28-06-2013 19:00,0.410495886
28-06-2013 20:00,0.449795886
28-06-2013 21:00,0.489095886
28-06-2013 22:00,0.528395886
28-06-2013 23:00,0.567695886
29-06-2013 00:00,0.606895886
29-06-2013 01:00,0.646195886
29-06-2013 02:00,0.685495886
29-06-2013 03:00,0.724795886
29-06-2013 04:00,0.764095886
29-06-2013 05:00,0.769995886
29-06-2013 06:00,0.742395886
29-06-2013 07:00,0.714795886
29-06-2013 08:00,0.687195886
29-06-2013 09:00,0.659595886
29-06-2013 10:00,0.631995886
29-06-2013 11:00,0.604395886
29-06-2013 12:00,0.578395886
29-06-2013 13:00,0.553995886
29-06-2013 14:00,0.529595886
29-06-2013 15:00,0.505095886
29-06-2013 16:00,0.480695886
29-06-2013 17:00,0.456295886
29-06-2013 18:00,0.442595886
29-06-2013 19:00,0.439595886
29-06-2013 20:00,0.436695886
29-06-2013 21:00,0.433695886
29-06-2013 22:00,0.430795886
29-06-2013 23:00,0.427795886
30-06-2013 00:00,0.424895886
30-06-2013 01:00,0.421895886
30-06-2013 02:00,0.418895886
30-06-2013 03:00,0.415995886
30-06-2013 04:00,0.412995886
30-06-2013 05:00,0.414195886
30-06-2013 06:00,0.419295886
30-06-2013 07:00,0.424495886
30-06-2013 08:00,0.429695886
30-06-2013 09:00,0.434895886
30-06-2013 10:00,0.439995886
30-06-2013 11:00,0.445195886
30-06-2013 12:00,0.419795886
30-06-2013 13:00,0.363795886
30-06-2013 14:00,0.307795886
30-06-2013 15:00,0.251795886
30-06-2013 16:00,0.195895886
