Date,Temp_2m,RelHum_2m,DP_2m,WS_10m,WS_100m,WD_10m,WD_100m,WG_10m
2013-05-27 14:00,70.77960022,54.66420479,53.37259522,2.835389169,3.457799417,102.0516826,106.0573147,7.136515074
2013-05-27 15:00,70.57960022,54.66420479,53.37259522,2.875389169,3.547799417,93.05168257,97.0573147,6.936515074
2013-05-27 16:00,68.27960022,57.66420479,52.47259522,3.365389169,4.407799417,87.05168257,92.0573147,7.236515074
2013-05-27 17:00,64.67960022,61.66420479,51.17259522,3.175389169,4.317799417,93.05168257,93.0573147,7.736515074
2013-05-27 18:00,63.67960022,63.66420479,50.87259522,3.045389169,4.867799417,123.0516826,126.0573147,6.436515074
2013-05-27 19:00,58.87960022,72.66420479,50.07259522,2.225389169,4.837799417,118.0516826,129.0573147,5.536515074
2013-05-27 20:00,56.17960022,77.66420479,49.37259522,2.295389169,4.807799417,138.0516826,143.0573147,3.536515074
2013-05-27 21:00,55.57960022,77.66420479,48.67259522,2.365389169,5.097799417,128.0516826,136.0573147,3.836515074
2013-05-27 22:00,55.17960022,78.66420479,48.37259522,2.535389169,5.557799417,151.0516826,145.0573147,3.936515074
2013-05-27 23:00,55.77960022,74.66420479,47.77259522,2.595389169,6.107799417,170.0516826,169.0573147,4.436515074
2013-05-28 00:00,56.17960022,72.66420479,47.57259522,2.425389169,5.767799417,166.0516826,171.0573147,4.036515074
2013-05-28 01:00,55.67960022,74.66420479,47.87259522,2.175389169,5.407799417,173.0516826,181.0573147,3.936515074
2013-05-28 02:00,55.27960022,78.66420479,48.57259522,2.005389169,4.747799417,192.0516826,197.0573147,3.536515074
2013-05-28 03:00,55.97960022,78.66420479,49.47259522,2.275389169,5.087799417,210.0516826,211.0573147,3.536515074
2013-05-28 04:00,55.57960022,83.66420479,50.57259522,2.085389169,4.877799417,188.0516826,198.0573147,3.636515074
2013-05-28 05:00,56.97960022,82.66420479,51.67259522,2.225389169,4.907799417,165.0516826,180.0573147,3.636515074
2013-05-28 06:00,60.47960022,80.66420479,54.47259522,2.735389169,4.987799417,166.0516826,169.0573147,5.036515074
2013-05-28 07:00,63.27960022,73.66420479,54.47259522,2.965389169,4.407799417,181.0516826,178.0573147,6.036515074
2013-05-28 08:00,64.37960022,69.66420479,54.17259522,3.105389169,4.467799417,161.0516826,159.0573147,6.236515074
2013-05-28 09:00,68.17960022,60.66420479,53.87259522,4.025389169,5.447799417,162.0516826,162.0573147,8.836515074
2013-05-28 10:00,70.57960022,54.66420479,53.37259522,3.805389169,5.117799417,147.0516826,148.0573147,8.836515074
2013-05-28 11:00,72.47960022,49.66420479,52.67259522,3.665389169,4.787799417,142.0516826,142.0573147,8.736515074
2013-05-28 12:00,73.97960022,48.66420479,53.17259522,3.805389169,4.947799417,147.0516826,147.0573147,9.036515074
2013-05-28 13:00,72.47960022,53.66420479,54.47259522,4.245389169,5.527799417,120.0516826,121.0573147,9.336515074
2013-05-28 14:00,73.17960022,53.66420479,55.37259522,3.635389169,4.747799417,130.0516826,131.0573147,9.636515074
2013-05-28 15:00,72.77960022,53.66420479,55.17259522,3.385389169,4.567799417,143.0516826,141.0573147,8.236515074
2013-05-28 16:00,70.67960022,59.66420479,56.07259522,3.215389169,5.027799417,147.0516826,148.0573147,7.336515074
2013-05-28 17:00,68.17960022,69.66420479,57.77259522,2.535389169,4.787799417,151.0516826,163.0573147,6.636515074
2013-05-28 18:00,68.37960022,71.66420479,58.87259522,1.915389169,4.307799417,210.0516826,197.0573147,4.636515074
2013-05-28 19:00,66.07960022,78.66420479,58.97259522,3.085389169,6.117799417,185.0516826,194.0573147,4.636515074
2013-05-28 20:00,63.37960022,88.66420479,59.97259522,2.885389169,5.827799417,196.0516826,203.0573147,6.536515074
2013-05-28 21:00,61.17960022,93.66420479,59.07259522,3.425389169,6.337799417,258.0516826,253.0573147,6.036515074
2013-05-28 22:00,60.37960022,93.66420479,58.57259522,3.475389169,6.427799417,264.0516826,265.0573147,6.036515074
2013-05-28 23:00,60.47960022,94.66420479,58.77259522,3.085389169,6.207799417,263.0516826,269.0573147,6.536515074
2013-05-29 00:00,59.77960022,96.66420479,58.67259522,2.965389169,6.007799417,271.0516826,280.0573147,5.236515074
2013-05-29 01:00,58.87960022,96.66420479,57.67259522,2.665389169,5.857799417,271.0516826,282.0573147,5.236515074
2013-05-29 02:00,57.47960022,96.66420479,56.47259522,3.225389169,6.507799417,258.0516826,268.0573147,5.236515074
2013-05-29 03:00,56.17960022,92.66420479,54.17259522,3.305389169,6.927799417,260.0516826,265.0573147,6.036515074
2013-05-29 04:00,54.67960022,88.66420479,51.17259522,3.735389169,7.477799417,251.0516826,257.0573147,6.336515074
2013-05-29 05:00,55.17960022,87.66420479,51.47259522,3.745389169,6.877799417,239.0516826,248.0573147,6.736515074
2013-05-29 06:00,60.27960022,75.66420479,52.47259522,3.295389169,5.417799417,242.0516826,250.0573147,6.836515074
2013-05-29 07:00,64.57960022,65.66420479,52.97259522,3.495389169,4.847799417,236.0516826,239.0573147,7.236515074
2013-05-29 08:00,68.27960022,54.66420479,51.47259522,3.965389169,5.377799417,242.0516826,242.0573147,8.236515074
2013-05-29 09:00,70.57960022,44.66420479,47.87259522,5.275389169,7.317799417,238.0516826,239.0573147,10.83651507
2013-05-29 10:00,72.57960022,33.66420479,42.17259522,5.485389169,7.667799417,243.0516826,245.0573147,13.13651507
2013-05-29 11:00,73.87960022,30.66420479,40.67259522,6.335389169,9.137799417,244.0516826,244.0573147,14.03651507
2013-05-29 12:00,71.77960022,35.66420479,43.47259522,7.205389169,10.68779942,246.0516826,247.0573147,16.73651507
2013-05-29 13:00,73.57960022,33.66420479,43.37259522,6.045389169,8.897799417,251.0516826,250.0573147,14.33651507
2013-05-29 14:00,73.37960022,30.66420479,40.97259522,6.385389169,9.577799417,243.0516826,243.0573147,14.63651507
2013-05-29 15:00,71.27960022,36.66420479,43.37259522,7.335389169,10.96779942,239.0516826,241.0573147,16.43651507
2013-05-29 16:00,69.47960022,42.66420479,45.77259522,4.955389169,8.027799417,246.0516826,246.0573147,14.43651507
2013-05-29 17:00,68.57960022,42.66420479,45.17259522,4.495389169,7.537799417,250.0516826,252.0573147,11.43651507
2013-05-29 18:00,68.47960022,43.66420479,45.67259522,5.065389169,8.497799417,218.0516826,223.0573147,8.936515074
2013-05-29 19:00,63.37960022,53.66420479,46.37259522,2.855389169,6.697799417,247.0516826,247.0573147,9.336515074
2013-05-29 20:00,60.57960022,57.66420479,45.47259522,3.275389169,7.407799417,263.0516826,268.0573147,5.636515074
2013-05-29 21:00,58.87960022,60.66420479,45.47259522,2.825389169,6.607799417,249.0516826,255.0573147,5.936515074
2013-05-29 22:00,57.27960022,65.66420479,45.67259522,3.275389169,7.247799417,227.0516826,236.0573147,5.336515074
2013-05-29 23:00,57.57960022,62.66420479,44.87259522,3.575389169,7.747799417,229.0516826,236.0573147,6.436515074
2013-05-30 00:00,55.77960022,66.66420479,44.57259522,3.025389169,6.867799417,215.0516826,223.0573147,6.236515074
2013-05-30 01:00,54.77960022,68.66420479,44.47259522,3.225389169,7.357799417,217.0516826,224.0573147,5.736515074
2013-05-30 02:00,54.27960022,69.66420479,44.47259522,3.425389169,7.537799417,226.0516826,229.0573147,5.736515074
2013-05-30 03:00,53.87960022,70.66420479,44.27259522,4.015389169,8.147799417,241.0516826,244.0573147,7.236515074
2013-05-30 04:00,52.67960022,73.66420479,44.57259522,3.295389169,7.097799417,242.0516826,247.0573147,7.136515074
2013-05-30 05:00,53.77960022,73.66420479,45.47259522,3.285389169,6.337799417,229.0516826,238.0573147,5.736515074
2013-05-30 06:00,58.07960022,66.66420479,46.87259522,3.925389169,6.067799417,229.0516826,231.0573147,6.436515074
2013-05-30 07:00,61.07960022,60.66420479,47.47259522,4.025389169,5.697799417,232.0516826,235.0573147,8.336515074
2013-05-30 08:00,62.57960022,58.66420479,47.77259522,4.485389169,6.257799417,227.0516826,229.0573147,9.236515074
2013-05-30 09:00,64.17960022,54.66420479,47.17259522,4.765389169,6.557799417,235.0516826,235.0573147,14.33651507
2013-05-30 10:00,66.47960022,50.66420479,47.47259522,5.585389169,7.707799417,239.0516826,239.0573147,15.03651507
2013-05-30 11:00,68.17960022,51.66420479,49.67259522,5.755389169,7.967799417,240.0516826,242.0573147,14.13651507
2013-05-30 12:00,68.77960022,52.66420479,50.57259522,5.325389169,7.327799417,247.0516826,247.0573147,13.93651507
2013-05-30 13:00,63.57960022,60.66420479,49.57259522,3.135389169,4.307799417,236.0516826,238.0573147,12.63651507
2013-05-30 14:00,65.27960022,48.66420479,45.47259522,4.625389169,6.517799417,260.0516826,258.0573147,11.13651507
2013-05-30 15:00,66.97960022,46.66420479,45.87259522,5.705389169,8.077799417,249.0516826,249.0573147,12.73651507
2013-05-30 16:00,65.87960022,45.66420479,44.37259522,6.085389169,8.907799417,239.0516826,242.0573147,12.53651507
2013-05-30 17:00,64.67960022,46.66420479,43.77259522,5.125389169,8.257799417,250.0516826,250.0573147,12.03651507
2013-05-30 18:00,63.67960022,45.66420479,42.47259522,5.365389169,8.677799417,246.0516826,248.0573147,9.936515074
2013-05-30 19:00,60.17960022,51.66420479,42.37259522,4.285389169,8.107799417,246.0516826,249.0573147,10.13651507
2013-05-30 20:00,58.37960022,56.66420479,43.07259522,3.605389169,7.397799417,243.0516826,246.0573147,8.636515074
2013-05-30 21:00,56.07960022,62.66420479,43.37259522,3.635389169,7.587799417,223.0516826,233.0573147,6.736515074
2013-05-30 22:00,55.57960022,60.66420479,42.17259522,3.495389169,7.387799417,236.0516826,242.0573147,7.136515074
2013-05-30 23:00,53.47960022,66.66420479,42.47259522,3.135389169,6.947799417,212.0516826,222.0573147,6.136515074
2013-05-31 00:00,53.87960022,66.66420479,42.97259522,3.725389169,7.777799417,231.0516826,237.0573147,6.636515074
2013-05-31 01:00,52.87960022,69.66420479,43.27259522,3.085389169,6.857799417,238.0516826,246.0573147,6.636515074
2013-05-31 02:00,52.07960022,72.66420479,43.47259522,2.915389169,6.537799417,236.0516826,242.0573147,5.236515074
2013-05-31 03:00,51.47960022,74.66420479,43.37259522,2.965389169,6.487799417,234.0516826,242.0573147,5.136515074
2013-05-31 04:00,51.07960022,74.66420479,43.37259522,2.995389169,6.327799417,237.0516826,246.0573147,5.136515074
2013-05-31 05:00,51.87960022,75.66420479,44.27259522,2.885389169,5.557799417,233.0516826,241.0573147,5.136515074
2013-05-31 06:00,56.27960022,64.66420479,44.37259522,3.085389169,4.757799417,231.0516826,239.0573147,5.736515074
2013-05-31 07:00,59.27960022,59.66420479,45.37259522,3.775389169,5.227799417,235.0516826,237.0573147,7.836515074
2013-05-31 08:00,61.47960022,56.66420479,45.97259522,4.655389169,6.527799417,248.0516826,248.0573147,9.736515074
2013-05-31 09:00,63.17960022,51.66420479,45.07259522,6.465389169,9.147799417,259.0516826,259.0573147,13.43651507
2013-05-31 10:00,63.07960022,50.66420479,44.67259522,7.025389169,9.897799417,261.0516826,261.0573147,14.43651507
2013-05-31 11:00,64.37960022,48.66420479,44.47259522,7.485389169,10.75779942,259.0516826,259.0573147,15.23651507
2013-05-31 12:00,65.17960022,45.66420479,43.87259522,7.405389169,10.77779942,258.0516826,259.0573147,15.63651507
2013-05-31 13:00,64.77960022,47.66420479,44.47259522,7.185389169,10.53779942,265.0516826,265.0573147,15.63651507
2013-05-31 14:00,65.07960022,46.66420479,44.07259522,7.225389169,10.53779942,281.0516826,281.0573147,14.73651507
2013-05-31 15:00,63.67960022,50.66420479,44.97259522,6.305389169,9.497799417,253.0516826,257.0573147,14.73651507
2013-05-31 16:00,62.17960022,55.66420479,46.07259522,5.325389169,8.277799417,301.0516826,301.0573147,12.63651507
2013-05-31 17:00,62.47960022,50.66420479,43.87259522,4.865389169,7.887799417,293.0516826,298.0573147,10.23651507
2013-05-31 18:00,61.37960022,52.66420479,43.87259522,2.635389169,4.117799417,290.0516826,295.0573147,9.836515074
2013-05-31 19:00,58.77960022,60.66420479,45.27259522,1.775389169,3.937799417,276.0516826,284.0573147,5.036515074
2013-05-31 20:00,57.07960022,63.66420479,44.87259522,2.725389169,4.227799417,238.0516826,255.0573147,3.736515074
2013-05-31 21:00,56.57960022,65.66420479,45.07259522,3.215389169,6.507799417,228.0516826,232.0573147,5.536515074
2013-05-31 22:00,54.27960022,74.66420479,46.37259522,1.385389169,3.517799417,304.0516826,272.0573147,5.736515074
2013-05-31 23:00,51.67960022,79.66420479,45.37259522,3.215389169,6.337799417,31.05168257,30.0573147,5.736515074
2013-06-01 00:00,49.37960022,80.66420479,43.47259522,2.895389169,5.417799417,23.05168257,18.0573147,5.736515074
2013-06-01 01:00,48.87960022,82.66420479,43.57259522,2.445389169,4.667799417,14.05168257,14.0573147,5.236515074
2013-06-01 02:00,48.97960022,81.66420479,43.47259522,1.065389169,2.707799417,359.0516826,1.0573147,3.936515074
2013-06-01 03:00,48.57960022,84.66420479,44.07259522,0.925389169,2.227799417,336.0516826,351.0573147,1.336515074
2013-06-01 04:00,47.87960022,87.66420479,44.37259522,1.655389169,2.847799417,339.0516826,349.0573147,2.036515074
2013-06-01 05:00,48.37960022,85.66420479,44.07259522,1.295389169,2.157799417,314.0516826,337.0573147,2.736515074
2013-06-01 06:00,50.17960022,67.66420479,39.77259522,1.935389169,2.627799417,316.0516826,319.0573147,3.036515074
2013-06-01 07:00,53.97960022,54.66420479,37.77259522,2.005389169,2.567799417,298.0516826,300.0573147,4.936515074
2013-06-01 08:00,57.47960022,47.66420479,37.47259522,2.945389169,3.677799417,299.0516826,298.0573147,6.736515074
2013-06-01 09:00,60.17960022,45.66420479,38.87259522,3.745389169,4.837799417,296.0516826,296.0573147,8.436515074
2013-06-01 10:00,62.57960022,38.66420479,37.07259522,4.695389169,6.147799417,300.0516826,299.0573147,10.33651507
2013-06-01 11:00,64.67960022,34.66420479,36.47259522,4.725389169,6.137799417,295.0516826,295.0573147,10.43651507
2013-06-01 12:00,65.87960022,34.66420479,37.17259522,4.785389169,6.327799417,287.0516826,287.0573147,10.63651507
2013-06-01 13:00,67.47960022,34.66420479,38.57259522,6.615389169,8.987799417,288.0516826,288.0573147,13.33651507
2013-06-01 14:00,67.87960022,35.66420479,39.37259522,6.675389169,9.407799417,266.0516826,267.0573147,14.03651507
2013-06-01 15:00,67.07960022,35.66420479,38.97259522,5.625389169,8.337799417,245.0516826,245.0573147,13.63651507
2013-06-01 16:00,68.87960022,31.66420479,37.57259522,6.995389169,10.34779942,287.0516826,286.0573147,14.13651507
2013-06-01 17:00,66.47960022,37.66420479,39.87259522,4.655389169,7.867799417,281.0516826,284.0573147,14.03651507
2013-06-01 18:00,65.47960022,39.66420479,40.07259522,5.355389169,8.437799417,309.0516826,311.0573147,9.136515074
2013-06-01 19:00,59.17960022,58.66420479,44.57259522,1.795389169,4.247799417,316.0516826,325.0573147,9.936515074
2013-06-01 20:00,56.27960022,67.66420479,45.47259522,1.675389169,4.107799417,277.0516826,303.0573147,2.436515074
2013-06-01 21:00,55.27960022,63.66420479,42.87259522,2.895389169,6.287799417,297.0516826,306.0573147,4.636515074
2013-06-01 22:00,56.07960022,57.66420479,41.07259522,3.935389169,8.277799417,327.0516826,332.0573147,6.936515074
2013-06-01 23:00,55.07960022,59.66420479,41.37259522,3.775389169,7.537799417,325.0516826,329.0573147,7.536515074
2013-06-02 00:00,52.67960022,62.66420479,40.37259522,3.165389169,7.127799417,333.0516826,335.0573147,6.936515074
2013-06-02 01:00,50.27960022,72.66420479,41.77259522,2.985389169,6.557799417,353.0516826,352.0573147,5.636515074
2013-06-02 02:00,49.07960022,77.66420479,42.27259522,2.425389169,5.547799417,346.0516826,352.0573147,5.036515074
2013-06-02 03:00,48.77960022,76.66420479,41.57259522,2.325389169,4.817799417,325.0516826,338.0573147,3.736515074
2013-06-02 04:00,48.17960022,78.66420479,41.77259522,1.805389169,3.227799417,307.0516826,329.0573147,3.736515074
2013-06-02 05:00,49.37960022,74.66420479,41.67259522,1.985389169,3.057799417,260.0516826,301.0573147,6.536515074
2013-06-02 06:00,53.97960022,68.66420479,43.67259522,2.325389169,4.107799417,303.0516826,312.0573147,7.536515074
2013-06-02 07:00,56.67960022,60.66420479,43.17259522,2.665389169,3.897799417,285.0516826,287.0573147,5.636515074
2013-06-02 08:00,60.97960022,49.66420479,41.87259522,2.715389169,3.617799417,311.0516826,311.0573147,6.236515074
2013-06-02 09:00,64.77960022,42.66420479,41.37259522,2.805389169,3.617799417,322.0516826,325.0573147,6.836515074
2013-06-02 10:00,66.47960022,40.66420479,41.57259522,2.445389169,3.057799417,336.0516826,336.0573147,6.836515074
2013-06-02 11:00,67.87960022,37.66420479,41.27259522,1.695389169,2.067799417,348.0516826,345.0573147,6.236515074
2013-06-02 12:00,68.77960022,37.66420479,41.57259522,1.375389169,1.497799417,23.05168257,19.0573147,5.236515074
2013-06-02 13:00,67.37960022,44.66420479,45.17259522,2.675389169,3.107799417,66.05168257,68.0573147,6.836515074
2013-06-02 14:00,65.07960022,50.66420479,46.07259522,3.375389169,4.137799417,94.05168257,96.0573147,8.136515074
2013-06-02 15:00,64.27960022,49.66420479,44.97259522,3.135389169,3.907799417,109.0516826,112.0573147,8.136515074
2013-06-02 16:00,62.47960022,49.66420479,43.37259522,3.175389169,4.087799417,104.0516826,106.0573147,7.536515074
2013-06-02 17:00,59.87960022,48.66420479,40.67259522,2.785389169,3.727799417,96.05168257,95.0573147,7.036515074
2013-06-02 18:00,58.97960022,45.66420479,37.87259522,2.915389169,4.647799417,79.05168257,82.0573147,6.036515074
2013-06-02 19:00,55.27960022,51.66420479,37.97259522,2.185389169,4.467799417,80.05168257,80.0573147,5.336515074
2013-06-02 20:00,52.67960022,57.66420479,38.17259522,2.285389169,4.677799417,81.05168257,79.0573147,3.936515074
2013-06-02 21:00,51.87960022,57.66420479,37.57259522,2.375389169,3.547799417,107.0516826,97.0573147,3.636515074
2013-06-02 22:00,50.87960022,62.66420479,38.77259522,1.595389169,2.577799417,114.0516826,102.0573147,3.236515074
2013-06-02 23:00,50.47960022,65.66420479,39.37259522,1.445389169,1.757799417,128.0516826,113.0573147,2.136515074
2013-06-03 00:00,49.87960022,68.66420479,39.97259522,1.165389169,0.707799417,173.0516826,179.0573147,1.936515074
2013-06-03 01:00,49.07960022,75.66420479,41.57259522,0.885389169,1.177799417,213.0516826,289.0573147,1.636515074
2013-06-03 02:00,49.97960022,72.66420479,41.37259522,0.985389169,2.837799417,255.0516826,327.0573147,1.336515074
2013-06-03 03:00,52.07960022,60.66420479,38.87259522,2.545389169,5.857799417,337.0516826,351.0573147,4.136515074
2013-06-03 04:00,51.77960022,60.66420479,38.67259522,2.595389169,6.027799417,8.051682569,14.0573147,4.636515074
2013-06-03 05:00,52.37960022,65.66420479,41.07259522,2.725389169,5.397799417,30.05168257,30.0573147,4.736515074
2013-06-03 06:00,55.47960022,61.66420479,42.37259522,2.005389169,3.227799417,21.05168257,25.0573147,4.736515074
2013-06-03 07:00,58.77960022,57.66420479,43.77259522,1.795389169,2.417799417,46.05168257,47.0573147,4.536515074
2013-06-03 08:00,62.07960022,51.66420479,44.27259522,1.525389169,1.807799417,72.05168257,70.0573147,4.536515074
2013-06-03 09:00,65.37960022,44.66420479,43.07259522,2.165389169,2.707799417,89.05168257,89.0573147,5.636515074
2013-06-03 10:00,67.37960022,40.66420479,42.87259522,2.385389169,2.847799417,97.05168257,99.0573147,6.236515074
2013-06-03 11:00,68.77960022,39.66420479,43.17259522,2.565389169,3.167799417,106.0516826,107.0573147,6.836515074
2013-06-03 12:00,69.47960022,38.66420479,43.07259522,2.675389169,3.317799417,118.0516826,118.0573147,6.936515074
2013-06-03 13:00,70.47960022,38.66420479,43.97259522,2.865389169,3.477799417,128.0516826,130.0573147,7.136515074
2013-06-03 14:00,70.77960022,39.66420479,44.97259522,3.215389169,4.047799417,130.0516826,131.0573147,7.536515074
2013-06-03 15:00,69.67960022,40.66420479,44.57259522,3.425389169,4.537799417,132.0516826,134.0573147,7.936515074
2013-06-03 16:00,69.17960022,41.66420479,44.67259522,3.345389169,4.397799417,133.0516826,136.0573147,7.736515074
2013-06-03 17:00,66.87960022,45.66420479,45.17259522,3.215389169,4.987799417,121.0516826,127.0573147,7.136515074
2013-06-03 18:00,63.37960022,43.66420479,40.97259522,3.365389169,6.057799417,109.0516826,123.0573147,10.53651507
2013-06-03 19:00,61.07960022,45.66420479,39.97259522,2.855389169,6.787799417,134.0516826,142.0573147,5.636515074
2013-06-03 20:00,59.07960022,53.66420479,42.17259522,2.325389169,6.077799417,145.0516826,162.0573147,5.236515074
2013-06-03 21:00,60.17960022,61.66420479,46.97259522,2.665389169,5.987799417,142.0516826,161.0573147,8.336515074
2013-06-03 22:00,60.07960022,66.66420479,48.87259522,2.475389169,5.907799417,161.0516826,180.0573147,4.536515074
2013-06-03 23:00,60.47960022,65.66420479,48.67259522,3.175389169,6.967799417,175.0516826,186.0573147,5.336515074
2013-06-04 00:00,60.37960022,64.66420479,48.47259522,3.305389169,7.187799417,188.0516826,195.0573147,6.036515074
2013-06-04 01:00,59.77960022,69.66420479,49.77259522,3.135389169,6.767799417,224.0516826,231.0573147,6.336515074
2013-06-04 02:00,57.77960022,85.66420479,53.27259522,2.555389169,5.267799417,212.0516826,230.0573147,8.036515074
2013-06-04 03:00,58.57960022,86.66420479,54.57259522,4.185389169,8.427799417,198.0516826,199.0573147,9.036515074
2013-06-04 04:00,58.97960022,88.66420479,55.67259522,4.345389169,8.857799417,200.0516826,206.0573147,11.63651507
2013-06-04 05:00,60.37960022,88.66420479,56.87259522,4.465389169,8.607799417,210.0516826,215.0573147,7.936515074
2013-06-04 06:00,62.97960022,85.66420479,58.57259522,3.665389169,7.137799417,232.0516826,238.0573147,8.336515074
2013-06-04 07:00,67.77960022,81.66420479,61.87259522,4.025389169,6.757799417,252.0516826,257.0573147,7.636515074
2013-06-04 08:00,69.27960022,78.66420479,62.27259522,4.405389169,6.367799417,254.0516826,256.0573147,8.636515074
2013-06-04 09:00,72.57960022,69.66420479,62.17259522,4.635389169,6.487799417,259.0516826,260.0573147,10.03651507
2013-06-04 10:00,74.87960022,64.66420479,61.87259522,5.655389169,7.817799417,279.0516826,279.0573147,11.83651507
2013-06-04 11:00,76.27960022,64.66420479,63.37259522,4.395389169,6.047799417,276.0516826,276.0573147,13.23651507
2013-06-04 12:00,78.67960022,54.66420479,60.87259522,4.205389169,5.667799417,278.0516826,277.0573147,11.83651507
2013-06-04 13:00,79.17960022,51.66420479,60.07259522,4.885389169,6.567799417,290.0516826,290.0573147,11.63651507
2013-06-04 14:00,72.77960022,73.66420479,63.87259522,1.825389169,2.517799417,326.0516826,336.0573147,11.33651507
2013-06-04 15:00,75.27960022,67.66420479,63.77259522,1.745389169,2.147799417,34.05168257,36.0573147,4.536515074
2013-06-04 16:00,70.87960022,79.66420479,64.27259522,2.405389169,2.877799417,62.05168257,60.0573147,10.03651507
2013-06-04 17:00,66.67960022,85.66420479,62.17259522,3.165389169,4.127799417,52.05168257,50.0573147,6.536515074
2013-06-04 18:00,59.77960022,84.66420479,55.17259522,3.775389169,5.617799417,41.05168257,39.0573147,7.336515074
2013-06-04 19:00,56.97960022,85.66420479,52.67259522,3.205389169,5.877799417,26.05168257,29.0573147,7.336515074
2013-06-04 20:00,55.27960022,87.66420479,51.47259522,2.345389169,4.637799417,15.05168257,13.0573147,5.636515074
2013-06-04 21:00,55.77960022,85.66420479,51.37259522,2.085389169,3.617799417,331.0516826,354.0573147,4.036515074
2013-06-04 22:00,55.47960022,86.66420479,51.47259522,2.565389169,4.727799417,1.051682569,4.0573147,4.636515074
2013-06-04 23:00,54.07960022,90.66420479,51.37259522,3.175389169,5.667799417,5.051682569,7.0573147,5.636515074
2013-06-05 00:00,52.57960022,94.66420479,50.87259522,3.165389169,5.727799417,1.051682569,4.0573147,5.736515074
2013-06-05 01:00,51.77960022,95.66420479,50.57259522,2.955389169,5.617799417,344.0516826,356.0573147,5.536515074
2013-06-05 02:00,51.87960022,94.66420479,50.47259522,2.915389169,5.417799417,349.0516826,355.0573147,5.036515074
2013-06-05 03:00,51.77960022,94.66420479,50.17259522,3.225389169,6.147799417,348.0516826,352.0573147,5.936515074
2013-06-05 04:00,51.87960022,94.66420479,50.27259522,3.165389169,6.137799417,359.0516826,5.0573147,6.836515074
2013-06-05 05:00,52.77960022,92.66420479,50.57259522,3.615389169,5.857799417,9.051682569,12.0573147,7.736515074
2013-06-05 06:00,54.17960022,90.66420479,51.37259522,3.975389169,6.057799417,4.051682569,7.0573147,6.936515074
2013-06-05 07:00,56.77960022,81.66420479,51.27259522,4.395389169,6.147799417,6.051682569,6.0573147,9.736515074
2013-06-05 08:00,58.77960022,77.66420479,51.47259522,4.265389169,5.917799417,2.051682569,3.0573147,9.436515074
2013-06-05 09:00,59.77960022,70.66420479,50.07259522,5.085389169,6.857799417,4.051682569,6.0573147,11.03651507
2013-06-05 10:00,60.57960022,67.66420479,49.57259522,5.275389169,7.327799417,2.051682569,3.0573147,11.53651507
2013-06-05 11:00,62.17960022,63.66420479,49.67259522,5.985389169,8.147799417,4.051682569,5.0573147,13.13651507
2013-06-05 12:00,63.47960022,61.66420479,49.87259522,5.925389169,8.177799417,7.051682569,7.0573147,13.13651507
2013-06-05 13:00,63.37960022,62.66420479,50.27259522,5.875389169,8.067799417,10.05168257,10.0573147,12.93651507
2013-06-05 14:00,62.17960022,62.66420479,49.17259522,5.485389169,7.647799417,15.05168257,13.0573147,12.83651507
2013-06-05 15:00,61.77960022,61.66420479,48.67259522,5.265389169,7.187799417,15.05168257,15.0573147,11.93651507
2013-06-05 16:00,60.67960022,61.66420479,47.47259522,5.255389169,7.317799417,19.05168257,18.0573147,11.33651507
2013-06-05 17:00,59.77960022,62.66420479,46.87259522,4.715389169,6.677799417,18.05168257,18.0573147,11.03651507
2013-06-05 18:00,57.57960022,68.66420479,47.37259522,3.685389169,5.467799417,6.051682569,7.0573147,9.536515074
2013-06-05 19:00,54.97960022,74.66420479,47.07259522,3.305389169,5.887799417,337.0516826,341.0573147,7.036515074
2013-06-05 20:00,53.67960022,77.66420479,46.67259522,3.745389169,6.997799417,332.0516826,340.0573147,6.536515074
2013-06-05 21:00,53.07960022,79.66420479,46.97259522,4.395389169,7.847799417,352.0516826,353.0573147,8.036515074
2013-06-05 22:00,51.77960022,83.66420479,46.97259522,3.955389169,7.107799417,347.0516826,349.0573147,8.036515074
2013-06-05 23:00,51.07960022,86.66420479,47.27259522,3.805389169,6.997799417,338.0516826,346.0573147,7.136515074
2013-06-06 00:00,52.37960022,85.66420479,48.17259522,3.685389169,6.797799417,344.0516826,350.0573147,6.936515074
2013-06-06 01:00,51.87960022,85.66420479,47.77259522,3.405389169,6.637799417,325.0516826,336.0573147,6.236515074
2013-06-06 02:00,51.37960022,86.66420479,47.47259522,3.845389169,7.247799417,312.0516826,324.0573147,6.836515074
2013-06-06 03:00,52.47960022,85.66420479,48.07259522,3.685389169,6.897799417,324.0516826,333.0573147,7.136515074
2013-06-06 04:00,51.97960022,86.66420479,48.17259522,4.165389169,7.627799417,327.0516826,336.0573147,7.636515074
2013-06-06 05:00,52.87960022,85.66420479,48.57259522,3.875389169,7.647799417,345.0516826,353.0573147,7.536515074
2013-06-06 06:00,54.47960022,80.66420479,48.57259522,4.235389169,6.717799417,334.0516826,339.0573147,9.036515074
2013-06-06 07:00,57.07960022,76.66420479,49.67259522,5.365389169,7.817799417,348.0516826,349.0573147,10.33651507
2013-06-06 08:00,58.87960022,73.66420479,50.37259522,7.265389169,10.30779942,359.0516826,359.0573147,14.53651507
2013-06-06 09:00,58.47960022,75.66420479,50.67259522,6.385389169,9.237799417,4.051682569,4.0573147,14.63651507
