DATE_TIME,PLANT_ID_generation,SOURCE_KEY_generation,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
18/05/2020 09:45,4135001,zVJPv84UY57bAof,1514.142857,147.8428571,587.4285714,7136602.429
18/05/2020 10:00,4135001,zVJPv84UY57bAof,1748,171.35,627.75,7136642.75
18/05/2020 10:15,4135001,zVJPv84UY57bAof,2208.285714,216.5142857,675.1428571,7136690.143
18/05/2020 10:30,4135001,zVJPv84UY57bAof,3200.5,314.3875,740.75,7136755.75
18/05/2020 10:45,4135001,zVJPv84UY57bAof,5633.285714,552.1714286,845.5714286,7136860.571
18/05/2020 11:00,4135001,zVJPv84UY57bAof,6506.875,637.4125,1000.125,7137015.125
18/05/2020 11:15,4135001,zVJPv84UY57bAof,7174.714286,702.5571429,1164.428571,7137179.429
18/05/2020 11:30,4135001,zVJPv84UY57bAof,5287,518.2375,1319.25,7137334.25
18/05/2020 11:45,4135001,zVJPv84UY57bAof,6197.857143,607.2142857,1454.857143,7137469.857
18/05/2020 12:00,4135001,zVJPv84UY57bAof,8398,821.45,1628.125,7137643.125
18/05/2020 12:15,4135001,zVJPv84UY57bAof,8571,838.7,1848,7137863
18/05/2020 12:30,4135001,zVJPv84UY57bAof,8576.125,839.175,2057.125,7138072.125
18/05/2020 12:45,4135001,zVJPv84UY57bAof,7717.714286,755.4571429,2249.142857,7138264.143
18/05/2020 13:00,4135001,zVJPv84UY57bAof,8227.625,805.1625,2463.375,7138478.375
18/05/2020 13:15,4135001,zVJPv84UY57bAof,9983.714286,975.5285714,2662.142857,7138677.143
18/05/2020 13:30,4135001,zVJPv84UY57bAof,11172.14286,1090.871429,2919.428571,7138934.429
18/05/2020 13:45,4135001,zVJPv84UY57bAof,12682.75,1236.95,3219.625,7139234.625
18/05/2020 14:00,4135001,zVJPv84UY57bAof,10222.28571,998.4714286,3514.428571,7139529.429
18/05/2020 14:15,4135001,zVJPv84UY57bAof,4981.375,488.5,3682.125,7139697.125
18/05/2020 14:30,4135001,zVJPv84UY57bAof,6481.857143,634.9571429,3826.571429,7139841.571
18/05/2020 14:45,4135001,zVJPv84UY57bAof,6357,622.75,3979.625,7139994.625
18/05/2020 15:00,4135001,zVJPv84UY57bAof,7875,770.8714286,4163.142857,7140178.143
18/05/2020 15:15,4135001,zVJPv84UY57bAof,8128.875,795.6,4352.125,7140367.125
18/05/2020 15:30,4135001,zVJPv84UY57bAof,7693.571429,753.1571429,4552.142857,7140567.143
18/05/2020 15:45,4135001,zVJPv84UY57bAof,7121,697.35,4731.625,7140746.625
18/05/2020 16:00,4135001,zVJPv84UY57bAof,5914.571429,579.5428571,4886.857143,7140901.857
18/05/2020 16:15,4135001,zVJPv84UY57bAof,4409,432.8375,5016.625,7141031.625
18/05/2020 16:30,4135001,zVJPv84UY57bAof,3719.142857,365.5285714,5115,7141130
18/05/2020 16:45,4135001,zVJPv84UY57bAof,2944.625,289,5199,7141214
18/05/2020 17:00,4135001,zVJPv84UY57bAof,2228.714286,218.5142857,5261.857143,7141276.857
18/05/2020 17:15,4135001,zVJPv84UY57bAof,1661,162.525,5309.75,7141324.75
18/05/2020 17:30,4135001,zVJPv84UY57bAof,1139.714286,110.7857143,5344.142857,7141359.143
18/05/2020 17:45,4135001,zVJPv84UY57bAof,749,72.61428571,5365.285714,7141380.286
18/05/2020 18:00,4135001,zVJPv84UY57bAof,443.5,42.875,5379.75,7141394.75
18/05/2020 18:15,4135001,zVJPv84UY57bAof,189.8571429,18.31428571,5387.428571,7141402.429
18/05/2020 18:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 18:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 19:00,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 19:15,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 19:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 19:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 20:00,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 20:15,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 20:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 20:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 21:00,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 21:15,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 21:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 21:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 22:00,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 22:15,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 22:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 22:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 23:00,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 23:15,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 23:30,4135001,zVJPv84UY57bAof,0,0,5390,7141405
18/05/2020 23:45,4135001,zVJPv84UY57bAof,0,0,5390,7141405
19/05/2020 00:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 00:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 00:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 00:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 01:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 01:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 01:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 01:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 02:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 02:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 02:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 02:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 03:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 03:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 03:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 03:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 04:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 04:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 04:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 04:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 05:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 05:15,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 05:30,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 05:45,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 06:00,4135001,zVJPv84UY57bAof,0,0,0,7141405
19/05/2020 06:15,4135001,zVJPv84UY57bAof,92.57142857,8.957142857,0.428571429,7141405.429
19/05/2020 06:30,4135001,zVJPv84UY57bAof,167.875,16.2,3.625,7141408.625
19/05/2020 06:45,4135001,zVJPv84UY57bAof,711.8571429,69.12857143,10.28571429,7141415.286
19/05/2020 07:00,4135001,zVJPv84UY57bAof,2388.285714,234.2142857,45.28571429,7141450.286
19/05/2020 07:15,4135001,zVJPv84UY57bAof,2706.5,265.45,110.125,7141515.125
19/05/2020 07:30,4135001,zVJPv84UY57bAof,2773,272.0857143,177,7141582
19/05/2020 07:45,4135001,zVJPv84UY57bAof,3338.5,327.675,253.625,7141658.625
19/05/2020 08:00,4135001,zVJPv84UY57bAof,2039.571429,199.8285714,325.2857143,7141730.286
19/05/2020 08:15,4135001,zVJPv84UY57bAof,2861,280.6125,376.25,7141781.25
19/05/2020 08:30,4135001,zVJPv84UY57bAof,4208.285714,413.0285714,469.5714286,7141874.571
19/05/2020 08:45,4135001,zVJPv84UY57bAof,4301.625,422.225,566.875,7141971.875
19/05/2020 09:00,4135001,zVJPv84UY57bAof,5399.285714,529.1714286,672.7142857,7142077.714
19/05/2020 09:15,4135001,zVJPv84UY57bAof,6185,606.0625,812,7142217
19/05/2020 09:30,4135001,zVJPv84UY57bAof,8667.285714,847.9714286,996,7142401
19/05/2020 09:45,4135001,zVJPv84UY57bAof,8096.5,792.25,1204.875,7142609.875
19/05/2020 10:00,4135001,zVJPv84UY57bAof,6479.714286,634.7285714,1371.857143,7142776.857
19/05/2020 10:15,4135001,zVJPv84UY57bAof,8308.125,812.5625,1568.75,7142973.75
19/05/2020 10:30,4135001,zVJPv84UY57bAof,7223.285714,706.7142857,1764.285714,7143169.286
19/05/2020 10:45,4135001,zVJPv84UY57bAof,8736,854.15,1950.375,7143355.375
19/05/2020 11:00,4135001,zVJPv84UY57bAof,10505.28571,1025.928571,2198.428571,7143603.429
19/05/2020 11:15,4135001,zVJPv84UY57bAof,7188.75,703.3375,2419.5,7143824.5
19/05/2020 11:30,4135001,zVJPv84UY57bAof,4230.666667,415.6333333,2511.333333,7143916.333
19/05/2020 12:30,4135001,zVJPv84UY57bAof,10731,1048.9,3545,7144950
19/05/2020 12:45,4135001,zVJPv84UY57bAof,11761.5,1147.65,3732.25,7145137.25
19/05/2020 13:00,4135001,zVJPv84UY57bAof,9913.714286,969,3949,7145354
19/05/2020 13:15,4135001,zVJPv84UY57bAof,7565.375,740.575,4174.375,7145579.375
19/05/2020 13:30,4135001,zVJPv84UY57bAof,7475,731.8428571,4348,7145753
19/05/2020 13:45,4135001,zVJPv84UY57bAof,10184.875,995.7375,4569.625,7145974.625
19/05/2020 14:00,4135001,zVJPv84UY57bAof,9418.428571,921.2,4808.571429,7146213.571
19/05/2020 14:15,4135001,zVJPv84UY57bAof,9566.375,935.55,5045.5,7146450.5
19/05/2020 14:30,4135001,zVJPv84UY57bAof,10081.85714,985.6714286,5282.857143,7146687.857
19/05/2020 14:45,4135001,zVJPv84UY57bAof,9432.25,922.475,5515,7146920
19/05/2020 15:00,4135001,zVJPv84UY57bAof,7804.428571,763.9,5733.428571,7147138.429
19/05/2020 15:15,4135001,zVJPv84UY57bAof,6230.375,610.45,5907.125,7147312.125
19/05/2020 15:30,4135001,zVJPv84UY57bAof,6702.142857,656.4571429,6051.857143,7147456.857
19/05/2020 15:45,4135001,zVJPv84UY57bAof,5471.75,536.3625,6203.125,7147608.125
19/05/2020 16:00,4135001,zVJPv84UY57bAof,6749.285714,661.0714286,6348.142857,7147753.143
19/05/2020 16:15,4135001,zVJPv84UY57bAof,5648.285714,553.6142857,6495.142857,7147900.143
19/05/2020 16:30,4135001,zVJPv84UY57bAof,4731.75,464.2875,6623.875,7148028.875
19/05/2020 16:45,4135001,zVJPv84UY57bAof,3792.428571,372.7,6731.142857,7148136.143
19/05/2020 17:00,4135001,zVJPv84UY57bAof,2720.25,266.975,6811.25,7148216.25
19/05/2020 17:15,4135001,zVJPv84UY57bAof,1848.857143,181.2142857,6866.142857,7148271.143
19/05/2020 17:30,4135001,zVJPv84UY57bAof,1266.375,123.1875,6903.875,7148308.875
19/05/2020 17:45,4135001,zVJPv84UY57bAof,561.2857143,54.38571429,6927.714286,7148332.714
19/05/2020 18:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 18:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 18:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 18:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 19:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 19:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 19:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 19:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 20:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 20:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 20:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 20:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 21:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 21:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 21:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 21:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 22:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 22:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 22:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 22:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 23:00,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 23:15,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 23:30,4135001,zVJPv84UY57bAof,0,0,6932,7148337
19/05/2020 23:45,4135001,zVJPv84UY57bAof,0,0,6932,7148337
20/05/2020 00:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 00:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 00:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 00:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 01:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 01:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 01:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 01:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 02:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 02:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 02:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 02:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 03:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 03:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 03:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 03:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 04:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 04:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 04:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 04:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 05:00,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 05:15,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 05:30,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 05:45,4135001,zVJPv84UY57bAof,0,0,0,7148337
20/05/2020 06:00,4135001,zVJPv84UY57bAof,81.14285714,7.842857143,0.714285714,7148337.714
20/05/2020 06:15,4135001,zVJPv84UY57bAof,427.625,41.3375,7.375,7148344.375
20/05/2020 06:30,4135001,zVJPv84UY57bAof,686.5714286,66.5,20.57142857,7148357.571
20/05/2020 06:45,4135001,zVJPv84UY57bAof,933.625,90.675,40.125,7148377.125
20/05/2020 07:00,4135001,zVJPv84UY57bAof,1569.714286,153.4428571,69,7148406
20/05/2020 07:15,4135001,zVJPv84UY57bAof,2431.125,238.4125,117.75,7148454.75
20/05/2020 07:30,4135001,zVJPv84UY57bAof,3352.142857,329.5142857,189.4285714,7148526.429
20/05/2020 07:45,4135001,zVJPv84UY57bAof,4215.75,414.1375,283.75,7148620.75
20/05/2020 08:00,4135001,zVJPv84UY57bAof,5150.714286,504.9142857,397.4285714,7148734.429
20/05/2020 08:15,4135001,zVJPv84UY57bAof,5855.625,573.7875,533.75,7148870.75
20/05/2020 08:30,4135001,zVJPv84UY57bAof,6737.857143,659.9571429,686.8571429,7149023.857
20/05/2020 08:45,4135001,zVJPv84UY57bAof,6897.625,675.5875,854.75,7149191.75
20/05/2020 09:00,4135001,zVJPv84UY57bAof,7908.571429,774.1285714,1032.571429,7149369.571
20/05/2020 09:15,4135001,zVJPv84UY57bAof,8337,815.925,1234.125,7149571.125
20/05/2020 09:30,4135001,zVJPv84UY57bAof,8789.571429,860,1440.857143,7149777.857
20/05/2020 09:45,4135001,zVJPv84UY57bAof,9546.571429,933.6571429,1655.142857,7149992.143
20/05/2020 10:00,4135001,zVJPv84UY57bAof,10278.625,1004.8875,1899,7150236
20/05/2020 10:15,4135001,zVJPv84UY57bAof,10979.28571,1072.957143,2155.428571,7150492.429
20/05/2020 10:30,4135001,zVJPv84UY57bAof,10994.125,1074.425,2427,7150764
20/05/2020 10:45,4135001,zVJPv84UY57bAof,11063.28571,1081.142857,2693.142857,7151030.143
20/05/2020 11:00,4135001,zVJPv84UY57bAof,11539.25,1126.1125,2970,7151307
20/05/2020 11:15,4135001,zVJPv84UY57bAof,12123.14286,1182.014286,3258.571429,7151595.571
20/05/2020 11:30,4135001,zVJPv84UY57bAof,12632.375,1231.65,3558.125,7151895.125
20/05/2020 11:45,4135001,zVJPv84UY57bAof,12238.14286,1193.642857,3875.285714,7152212.286
20/05/2020 12:00,4135001,zVJPv84UY57bAof,12694.875,1238.0875,4174.5,7152511.5
20/05/2020 12:15,4135001,zVJPv84UY57bAof,12851.28571,1253.014286,4489.285714,7152826.286
20/05/2020 12:30,4135001,zVJPv84UY57bAof,12849.875,1252.8625,4804.625,7153141.625
20/05/2020 12:45,4135001,zVJPv84UY57bAof,12871.57143,1254.985714,5117.714286,7153454.714
20/05/2020 13:00,4135001,zVJPv84UY57bAof,11343.625,1106.625,5397.5,7153734.5
20/05/2020 13:15,4135001,zVJPv84UY57bAof,12092.6,1179.56,5646.2,7153983.2
20/05/2020 17:30,4135001,zVJPv84UY57bAof,1890,185.3,8770,7157107
20/05/2020 17:45,4135001,zVJPv84UY57bAof,1582.714286,154.7857143,8792.571429,7157129.571
20/05/2020 18:00,4135001,zVJPv84UY57bAof,834.375,80.95,8821.75,7157158.75
20/05/2020 18:15,4135001,zVJPv84UY57bAof,367.1428571,35.48571429,8836.285714,7157173.286
20/05/2020 18:30,4135001,zVJPv84UY57bAof,51.875,5,8841.25,7157178.25
20/05/2020 18:45,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 19:00,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 19:15,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 19:30,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 19:45,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 20:00,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 20:15,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 20:30,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 20:45,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 21:00,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 21:15,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 21:30,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 21:45,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 22:00,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 22:15,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 22:30,4135001,zVJPv84UY57bAof,0,0,8842,7157179
20/05/2020 22:45,4135001,zVJPv84UY57bAof,0,0,8842,7157179
21/05/2020 07:45,4135001,zVJPv84UY57bAof,3250.2,319.34,306.6,7157485.6
21/05/2020 08:00,4135001,zVJPv84UY57bAof,4805,471.1,298,7157544
21/05/2020 08:15,4135001,zVJPv84UY57bAof,5643.5,553.1,476,7157655
21/05/2020 08:30,4135001,zVJPv84UY57bAof,6508.714286,637.5857143,626.1428571,7157805.143
21/05/2020 08:45,4135001,zVJPv84UY57bAof,7325.25,717.25,795.125,7157974.125
21/05/2020 09:00,4135001,zVJPv84UY57bAof,8367.857143,818.9,988.7142857,7158167.714
21/05/2020 09:15,4135001,zVJPv84UY57bAof,9197.125,899.6625,1205,7158384
21/05/2020 09:30,4135001,zVJPv84UY57bAof,9882.714286,966.3428571,1437,7158616
21/05/2020 09:45,4135001,zVJPv84UY57bAof,9253.285714,904.9142857,1648.857143,7158827.857
21/05/2020 10:00,4135001,zVJPv84UY57bAof,5706,557.7142857,1313.428571,7159010.429
21/05/2020 10:15,4135001,zVJPv84UY57bAof,7969.142857,779.4,1974.428571,7159153.429
21/05/2020 10:30,4135001,zVJPv84UY57bAof,11339.75,1106.6875,2222.875,7159401.875
21/05/2020 10:45,4135001,zVJPv84UY57bAof,10521.14286,1027.457143,2469,7159648
21/05/2020 11:00,4135001,zVJPv84UY57bAof,10261.875,1001.625,2732.375,7159911.375
21/05/2020 11:15,4135001,zVJPv84UY57bAof,12392.85714,1208.7,2999.714286,7160178.714
21/05/2020 11:30,4135001,zVJPv84UY57bAof,13064.14286,1273.757143,3281.571429,7160460.571
21/05/2020 11:45,4135001,zVJPv84UY57bAof,12390.875,1208.475,3589.75,7160768.75
21/05/2020 12:00,4135001,zVJPv84UY57bAof,11076.42857,1081.2,3893.285714,7161072.286
21/05/2020 12:15,4135001,zVJPv84UY57bAof,11408.75,1113.05,4184.375,7161363.375
21/05/2020 12:30,4135001,zVJPv84UY57bAof,10059.14286,982.4428571,4433,7161612
21/05/2020 12:45,4135001,zVJPv84UY57bAof,11459.75,1118.525,4697.375,7161876.375
21/05/2020 13:00,4135001,zVJPv84UY57bAof,11985.71429,1169.385714,4983.142857,7162162.143
21/05/2020 13:15,4135001,zVJPv84UY57bAof,12679.25,1236.525,5283.625,7162462.625
21/05/2020 13:30,4135001,zVJPv84UY57bAof,10265,1002.085714,5577.714286,7162756.714
21/05/2020 13:45,4135001,zVJPv84UY57bAof,11430.125,1115.4875,5822.125,7163001.125
21/05/2020 14:00,4135001,zVJPv84UY57bAof,10658,1040,6121.428571,7163300.429
21/05/2020 14:15,4135001,zVJPv84UY57bAof,8421.875,822.925,6342.875,7163521.875
21/05/2020 14:30,4135001,zVJPv84UY57bAof,6464.285714,632.4,6534,7163713
21/05/2020 14:45,4135001,zVJPv84UY57bAof,9865.625,964.075,6731.125,7163910.125
21/05/2020 15:00,4135001,zVJPv84UY57bAof,8652,846.2333333,6960,7164139
21/05/2020 15:15,4135001,zVJPv84UY57bAof,4673.333333,458.55,7117.333333,7164296.333
21/05/2020 15:30,4135001,zVJPv84UY57bAof,7604.125,744.3625,7286.125,7164465.125
21/05/2020 15:45,4135001,zVJPv84UY57bAof,5270.571429,516.8,7455.285714,7164634.286
21/05/2020 16:00,4135001,zVJPv84UY57bAof,3843.125,377.675,7563.375,7164742.375
21/05/2020 16:15,4135001,zVJPv84UY57bAof,3424.142857,336.6142857,7652.428571,7164831.429
21/05/2020 16:30,4135001,zVJPv84UY57bAof,4461.428571,437.8571429,7738.428571,7164917.429
21/05/2020 16:45,4135001,zVJPv84UY57bAof,2615.125,256.5875,7837.625,7165016.625
21/05/2020 17:00,4135001,zVJPv84UY57bAof,1069,103.9142857,7877.714286,7165056.714
21/05/2020 17:15,4135001,zVJPv84UY57bAof,764.625,74.15,7899,7165078
21/05/2020 17:30,4135001,zVJPv84UY57bAof,593.1428571,57.4,7915,7165094
21/05/2020 17:45,4135001,zVJPv84UY57bAof,439.75,42.5125,7928,7165107
21/05/2020 18:00,4135001,zVJPv84UY57bAof,316.2857143,30.55714286,7937.428571,7165116.429
21/05/2020 18:15,4135001,zVJPv84UY57bAof,128.375,12.4,7942.75,7165121.75
21/05/2020 18:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 18:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 19:00,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 19:15,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 19:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 19:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 20:00,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 20:15,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 20:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 20:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 21:00,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 21:15,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 21:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 21:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 22:00,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 22:15,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 22:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 22:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 23:00,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 23:15,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 23:30,4135001,zVJPv84UY57bAof,0,0,7944,7165123
21/05/2020 23:45,4135001,zVJPv84UY57bAof,0,0,7944,7165123
22/05/2020 00:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 00:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 00:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 00:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 01:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 01:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 01:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 01:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 02:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 02:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 02:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 02:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 03:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 03:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 03:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 03:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 04:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 04:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 04:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 04:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 05:00,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 05:15,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 05:30,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 05:45,4135001,zVJPv84UY57bAof,0,0,0,7165123
22/05/2020 06:00,4135001,zVJPv84UY57bAof,198.1428571,19.12857143,1.285714286,7165124.286
22/05/2020 06:15,4135001,zVJPv84UY57bAof,566.75,54.85,11,7165134
22/05/2020 06:30,4135001,zVJPv84UY57bAof,888,86.22857143,28.42857143,7165151.429
